Code;TAS20;F1;F2;F3;Gender;Age;Card;T_Metaphors;T_ToM;T_FP;T_Interpret;T_Desc;T_Confussion;Text;Alex_A;Alex_B;Words;Sentences;Tokens;Tokens_Stop;Tokens_Stem;POS
e2670eda3bb416a1c1281713abc688c7;29;12;6;11;1;23;1;0;1;0;1;1;0;Pues lo que veo es un niño que está harto de tocar el violín, que le obligan, y es que está desesperado porque no le gusta nada, y está pues pensando cómo hacer para dejarlo.;0;0;35;2;['pues', 'lo', 'que', 'veo', 'es', 'un', 'niño', 'que', 'está', 'harto', 'de', 'tocar', 'el', 'violín', 'que', 'le', 'obligan', 'y', 'es', 'que', 'está', 'desesperado', 'porque', 'no', 'le', 'gusta', 'nada', 'y', 'está', 'pues', 'pensando', 'cómo', 'hacer', 'para', 'dejarlo'];['pues', 'veo', 'niño', 'harto', 'tocar', 'violín', 'obligan', 'desesperado', 'gusta', 'pues', 'pensando', 'cómo', 'hacer', 'dejarlo'];['pue', 'veo', 'niño', 'harto', 'tocar', 'violín', 'obligan', 'desesperado', 'gusta', 'pue', 'pensando', 'cómo', 'hacer', 'dejarlo'];[('pues', 'SCONJ'), ('lo', 'DET'), ('que', 'PRON'), ('veo', 'VERB'), ('es', 'AUX'), ('un', 'DET'), ('niño', 'NOUN'), ('que', 'PRON'), ('está', 'AUX'), ('harto', 'ADJ'), ('de', 'ADP'), ('tocar', 'VERB'), ('el', 'DET'), ('violín,', 'NOUN'), ('que', 'PRON'), ('le', 'PRON'), ('obligan,', 'VERB'), ('y', 'CCONJ'), ('es', 'AUX'), ('que', 'SCONJ'), ('está', 'AUX'), ('desesperado', 'ADJ'), ('porque', 'SCONJ'), ('no', 'ADV'), ('le', 'PRON'), ('gusta', 'VERB'), ('nada,', 'PROPN'), ('y', 'CCONJ'), ('está', 'AUX'), ('pues', 'SCONJ'), ('pensando', 'AUX'), ('cómo', 'PRON'), ('hacer', 'VERB'), ('para', 'ADP'), ('dejarlo.', 'AUX')]
e2670eda3bb416a1c1281713abc688c7;29;12;6;11;1;23;18NM;0;0;0;1;1;1;Dos mujeres, puede que sea su madre, pero no estoy seguro. Una está enferma, está medio desmayada, y la mujer la mira con tristeza porque está preocupada y ella está cayéndose y desmayándose, probablemente porque está enferma.;0;0;37;3;['dos', 'mujeres', 'puede', 'que', 'sea', 'su', 'madre', 'pero', 'no', 'estoy', 'seguro', 'una', 'está', 'enferma', 'está', 'medio', 'desmayada', 'y', 'la', 'mujer', 'la', 'mira', 'con', 'tristeza', 'porque', 'está', 'preocupada', 'y', 'ella', 'está', 'cayéndose', 'y', 'desmayándose', 'probablemente', 'porque', 'está', 'enferma'];['dos', 'mujeres', 'puede', 'madre', 'seguro', 'enferma', 'medio', 'desmayada', 'mujer', 'mira', 'tristeza', 'preocupada', 'cayéndose', 'desmayándose', 'probablemente', 'enferma'];['do', 'mujer', 'pued', 'madr', 'seguro', 'enferma', 'medio', 'desmayada', 'mujer', 'mira', 'tristeza', 'preocupada', 'cayéndos', 'desmayándos', 'probablement', 'enferma'];[('dos', 'NUM'), ('mujeres,', 'PROPN'), ('puede', 'AUX'), ('que', 'SCONJ'), ('sea', 'AUX'), ('su', 'DET'), ('madre,', 'PROPN'), ('pero', 'CCONJ'), ('no', 'ADV'), ('estoy', 'AUX'), ('seguro.', 'VERB'), ('una', 'DET'), ('está', 'NOUN'), ('enferma,', 'ADJ'), ('está', 'AUX'), ('medio', 'ADV'), ('desmayada,', 'PROPN'), ('y', 'CCONJ'), ('la', 'DET'), ('mujer', 'NOUN'), ('la', 'DET'), ('mira', 'NOUN'), ('con', 'ADP'), ('tristeza', 'NOUN'), ('porque', 'SCONJ'), ('está', 'AUX'), ('preocupada', 'ADJ'), ('y', 'CCONJ'), ('ella', 'PRON'), ('está', 'AUX'), ('cayéndose', 'VERB'), ('y', 'CCONJ'), ('desmayándose,', 'PROPN'), ('probablemente', 'ADV'), ('porque', 'SCONJ'), ('está', 'AUX'), ('enferma.', 'PROPN')]
130b8662d2882fa141f2cfc59491167c;54;17;17;20;1;55;1;0;0;0;1;0;0;un niño músico, sentado y pensativo mirando a su violín. En busca de inspiración.;0;0;14;3;['un', 'niño', 'músico', 'sentado', 'y', 'pensativo', 'mirando', 'a', 'su', 'violín', 'en', 'busca', 'de', 'inspiración'];['niño', 'músico', 'sentado', 'pensativo', 'mirando', 'violín', 'busca', 'inspiración'];['niño', 'músico', 'sentado', 'pensativo', 'mirando', 'violín', 'busca', 'inspiración'];[('un', 'DET'), ('niño', 'NOUN'), ('músico,', 'PROPN'), ('sentado', 'ADJ'), ('y', 'CCONJ'), ('pensativo', 'ADJ'), ('mirando', 'VERB'), ('a', 'ADP'), ('su', 'DET'), ('violín.', 'NOUN'), ('en', 'ADP'), ('busca', 'NOUN'), ('de', 'ADP'), ('inspiración.', 'PROPN')]
130b8662d2882fa141f2cfc59491167c;54;17;17;20;1;55;9VH;0;0;0;1;1;0;un grupo de vaqueros tirados sobre la hierva, durmiendo.;0;0;9;2;['un', 'grupo', 'de', 'vaqueros', 'tirados', 'sobre', 'la', 'hierva', 'durmiendo'];['grupo', 'vaqueros', 'tirados', 'hierva', 'durmiendo'];['grupo', 'vaquero', 'tirado', 'hierva', 'durmiendo'];[('un', 'DET'), ('grupo', 'NOUN'), ('de', 'ADP'), ('vaqueros', 'NOUN'), ('tirados', 'ADJ'), ('sobre', 'ADP'), ('la', 'DET'), ('hierva,', 'PROPN'), ('durmiendo.', 'PROPN')]
130b8662d2882fa141f2cfc59491167c;54;17;17;20;1;55;11;0;0;0;0;1;0;la ladera de una montaña, con algunas piedras sueltas.;0;0;9;2;['la', 'ladera', 'de', 'una', 'montaña', 'con', 'algunas', 'piedras', 'sueltas'];['ladera', 'montaña', 'piedras', 'sueltas'];['ladera', 'montaña', 'piedra', 'suelta'];[('la', 'DET'), ('ladera', 'NOUN'), ('de', 'ADP'), ('una', 'DET'), ('montaña,', 'NOUN'), ('con', 'ADP'), ('algunas', 'DET'), ('piedras', 'NOUN'), ('sueltas.', 'ADJ')]
130b8662d2882fa141f2cfc59491167c;54;17;17;20;1;55;13HM;0;0;0;0;1;0;un hombre y una mujer, puede que la mujer esté muerta y el hombre esté llorando.;0;0;16;2;['un', 'hombre', 'y', 'una', 'mujer', 'puede', 'que', 'la', 'mujer', 'esté', 'muerta', 'y', 'el', 'hombre', 'esté', 'llorando'];['hombre', 'mujer', 'puede', 'mujer', 'muerta', 'hombre', 'llorando'];['hombr', 'mujer', 'pued', 'mujer', 'muerta', 'hombr', 'llorando'];[('un', 'DET'), ('hombre', 'NOUN'), ('y', 'CCONJ'), ('una', 'DET'), ('mujer,', 'PROPN'), ('puede', 'AUX'), ('que', 'SCONJ'), ('la', 'DET'), ('mujer', 'NOUN'), ('esté', 'AUX'), ('muerta', 'ADJ'), ('y', 'CCONJ'), ('el', 'DET'), ('hombre', 'NOUN'), ('esté', 'AUX'), ('llorando.', 'PROPN')]
65e24a82d12f4a91135102a8a7eaab06;39;17;9;13;2;36;1;0;0;1;1;0;0;Pues no teníamos clase de música y voy y me duermo. cualquiera diría que estaba todo en silencio. Bueno, en mi cabeza sí estaba todo en silencio. Soñé sin ruidos.;0;0;30;5;['pues', 'no', 'teníamos', 'clase', 'de', 'música', 'y', 'voy', 'y', 'me', 'duermo', 'cualquiera', 'diría', 'que', 'estaba', 'todo', 'en', 'silencio', 'bueno', 'en', 'mi', 'cabeza', 'sí', 'estaba', 'todo', 'en', 'silencio', 'soñé', 'sin', 'ruidos'];['pues', 'clase', 'música', 'voy', 'duermo', 'cualquiera', 'diría', 'silencio', 'bueno', 'cabeza', 'silencio', 'soñé', 'ruidos'];['pue', 'clase', 'música', 'voy', 'duermo', 'cualquiera', 'diría', 'silencio', 'bueno', 'cabeza', 'silencio', 'soñé', 'ruido'];[('pues', 'SCONJ'), ('no', 'ADV'), ('teníamos', 'VERB'), ('clase', 'NOUN'), ('de', 'ADP'), ('música', 'NOUN'), ('y', 'CCONJ'), ('voy', 'NOUN'), ('y', 'CCONJ'), ('me', 'PRON'), ('duermo.', 'VERB'), ('cualquiera', 'PRON'), ('diría', 'VERB'), ('que', 'SCONJ'), ('estaba', 'AUX'), ('todo', 'PRON'), ('en', 'ADP'), ('silencio.', 'PROPN'), ('bueno,', 'PROPN'), ('en', 'ADP'), ('mi', 'DET'), ('cabeza', 'NOUN'), ('sí', 'ADV'), ('estaba', 'AUX'), ('todo', 'PRON'), ('en', 'ADP'), ('silencio.', 'PROPN'), ('soñé', 'VERB'), ('sin', 'ADP'), ('ruidos.', 'PROPN')]
65e24a82d12f4a91135102a8a7eaab06;39;17;9;13;2;36;9VH;0;0;1;1;0;0;Un día echámos la siesta entre mimos y risas. Con mucha más cercanía entre nosotros de lo  que era habitual. Y con bromas menos tontas. Nos gustó. Desde entonces, la siesta es cercana.;0;0;33;6;['un', 'día', 'echámos', 'la', 'siesta', 'entre', 'mimos', 'y', 'risas', 'con', 'mucha', 'más', 'cercanía', 'entre', 'nosotros', 'de', 'lo', 'que', 'era', 'habitual', 'y', 'con', 'bromas', 'menos', 'tontas', 'nos', 'gustó', 'desde', 'entonces', 'la', 'siesta', 'es', 'cercana'];['día', 'echámos', 'siesta', 'mimos', 'risas', 'mucha', 'cercanía', 'habitual', 'bromas', 'menos', 'tontas', 'gustó', 'entonces', 'siesta', 'cercana'];['día', 'echámo', 'siesta', 'mimo', 'risa', 'mucha', 'cercanía', 'habitu', 'broma', 'meno', 'tonta', 'gustó', 'entonc', 'siesta', 'cercana'];[('un', 'DET'), ('día', 'NOUN'), ('echámos', 'VERB'), ('la', 'DET'), ('siesta', 'NOUN'), ('entre', 'ADP'), ('mimos', 'NOUN'), ('y', 'CCONJ'), ('risas.', 'NOUN'), ('con', 'ADP'), ('mucha', 'DET'), ('más', 'ADV'), ('cercanía', 'NOUN'), ('entre', 'ADP'), ('nosotros', 'PRON'), ('de', 'ADP'), ('lo', 'DET'), ('que', 'PRON'), ('era', 'AUX'), ('habitual.', 'PROPN'), ('y', 'CCONJ'), ('con', 'ADP'), ('bromas', 'NOUN'), ('menos', 'ADV'), ('tontas.', 'PROPN'), ('nos', 'PRON'), ('gustó.', 'VERB'), ('desde', 'ADP'), ('entonces,', 'PROPN'), ('la', 'DET'), ('siesta', 'NOUN'), ('es', 'AUX'), ('cercana.', 'PROPN')]
65e24a82d12f4a91135102a8a7eaab06;39;17;9;13;2;36;11;1;0;1;0;0;0;Estoy escondida. Tan bien escondida, que no me encuentro ni yo.;0;0;11;3;['estoy', 'escondida', 'tan', 'bien', 'escondida', 'que', 'no', 'me', 'encuentro', 'ni', 'yo'];['escondida', 'tan', 'bien', 'escondida', 'encuentro'];['escondida', 'tan', 'bien', 'escondida', 'encuentro'];[('estoy', 'AUX'), ('escondida.', 'ADJ'), ('tan', 'ADV'), ('bien', 'ADV'), ('escondida,', 'AUX'), ('que', 'SCONJ'), ('no', 'ADV'), ('me', 'PRON'), ('encuentro', 'VERB'), ('ni', 'CCONJ'), ('yo.', 'PROPN')]
65e24a82d12f4a91135102a8a7eaab06;39;17;9;13;2;36;13HM;0;0;1;1;0;0;Me ciega el sol, a ti no te molesta para dormir. ¿cómo puedes dormir asi? . ¿Estás bien? . ¡¡¡Ana, responde!!!;0;0;21;4;['me', 'ciega', 'el', 'sol', 'a', 'ti', 'no', 'te', 'molesta', 'para', 'dormir', 'cómo', 'puedes', 'dormir', 'asi', 'estás', 'bien', 'ana', 'responde'];['ciega', 'sol', 'molesta', 'dormir', 'cómo', 'puedes', 'dormir', 'asi', 'bien', 'ana', 'responde'];['ciega', 'sol', 'molesta', 'dormir', 'cómo', 'pued', 'dormir', 'asi', 'bien', 'ana', 'respond'];[('me', 'PRON'), ('ciega', 'ADJ'), ('el', 'DET'), ('sol,', 'NOUN'), ('a', 'ADP'), ('ti', 'PRON'), ('no', 'ADV'), ('te', 'PRON'), ('molesta', 'VERB'), ('para', 'ADP'), ('dormir.', 'PROPN'), ('¿cómo', 'PROPN'), ('puedes', 'AUX'), ('dormir', 'VERB'), ('asi?', 'PROPN'), ('.', 'PUNCT'), ('¿estás', 'PROPN'), ('bien?', 'PROPN'), ('.', 'PUNCT'), ('¡¡¡ana,', 'PROPN'), ('responde!!!', 'PROPN')]
d14d5cbe51c764156f09db8a15d79a97;49;18;12;19;2;23;1;0;1;0;1;0;0;un joven que tocaba el violín. Practicaba y practicaba pero no lograba mejorar, lo que lo frustraba mucho, porque su padre quería que fuese un gran violinista. Pero realmente, él no quería tocar el violín, no le gustaba.;0;0;38;4;['un', 'joven', 'que', 'tocaba', 'el', 'violín', 'practicaba', 'y', 'practicaba', 'pero', 'no', 'lograba', 'mejorar', 'lo', 'que', 'lo', 'frustraba', 'mucho', 'porque', 'su', 'padre', 'quería', 'que', 'fuese', 'un', 'gran', 'violinista', 'pero', 'realmente', 'él', 'no', 'quería', 'tocar', 'el', 'violín', 'no', 'le', 'gustaba'];['joven', 'tocaba', 'violín', 'practicaba', 'practicaba', 'lograba', 'mejorar', 'frustraba', 'padre', 'quería', 'gran', 'violinista', 'realmente', 'quería', 'tocar', 'violín', 'gustaba'];['joven', 'tocaba', 'violín', 'practicaba', 'practicaba', 'lograba', 'mejorar', 'frustraba', 'padr', 'quería', 'gran', 'violinista', 'realment', 'quería', 'tocar', 'violín', 'gustaba'];[('un', 'DET'), ('joven', 'NOUN'), ('que', 'PRON'), ('tocaba', 'VERB'), ('el', 'DET'), ('violín.', 'PROPN'), ('practicaba', 'VERB'), ('y', 'CCONJ'), ('practicaba', 'VERB'), ('pero', 'CCONJ'), ('no', 'ADV'), ('lograba', 'VERB'), ('mejorar,', 'PROPN'), ('lo', 'DET'), ('que', 'PRON'), ('lo', 'PRON'), ('frustraba', 'VERB'), ('mucho,', 'NUM'), ('porque', 'SCONJ'), ('su', 'DET'), ('padre', 'NOUN'), ('quería', 'VERB'), ('que', 'SCONJ'), ('fuese', 'AUX'), ('un', 'DET'), ('gran', 'ADJ'), ('violinista.', 'PROPN'), ('pero', 'CCONJ'), ('realmente,', 'PROPN'), ('él', 'PRON'), ('no', 'ADV'), ('quería', 'VERB'), ('tocar', 'VERB'), ('el', 'DET'), ('violín,', 'PROPN'), ('no', 'ADV'), ('le', 'PRON'), ('gustaba.', 'VERB')]
d14d5cbe51c764156f09db8a15d79a97;49;18;12;19;2;23;9VH;0;0;0;1;0;0;un hombre que trabajaba muy duro. Cada día, a la hora de comer, se echaba un rato a descansar, antes de seguir con sus labores.;0;0;25;3;['un', 'hombre', 'que', 'trabajaba', 'muy', 'duro', 'cada', 'día', 'a', 'la', 'hora', 'de', 'comer', 'se', 'echaba', 'un', 'rato', 'a', 'descansar', 'antes', 'de', 'seguir', 'con', 'sus', 'labores'];['hombre', 'trabajaba', 'duro', 'cada', 'día', 'hora', 'comer', 'echaba', 'rato', 'descansar', 'seguir', 'labores'];['hombr', 'trabajaba', 'duro', 'cada', 'día', 'hora', 'comer', 'echaba', 'rato', 'descansar', 'seguir', 'labor'];[('un', 'DET'), ('hombre', 'NOUN'), ('que', 'PRON'), ('trabajaba', 'VERB'), ('muy', 'ADV'), ('duro.', 'NUM'), ('cada', 'DET'), ('día,', 'NOUN'), ('a', 'ADP'), ('la', 'DET'), ('hora', 'NOUN'), ('de', 'ADP'), ('comer,', 'PROPN'), ('se', 'PRON'), ('echaba', 'VERB'), ('un', 'DET'), ('rato', 'NOUN'), ('a', 'ADP'), ('descansar,', 'NUM'), ('antes', 'ADV'), ('de', 'ADP'), ('seguir', 'VERB'), ('con', 'ADP'), ('sus', 'DET'), ('labores.', 'PROPN')]
d14d5cbe51c764156f09db8a15d79a97;49;18;12;19;2;23;11;0;0;0;1;0;0;una cascada encantada, que estaba escondida al final del bosque. Los niños iban siempre a jugar ahí, a pesar de que no tenían permiso de alejarse tanto.;0;0;27;3;['una', 'cascada', 'encantada', 'que', 'estaba', 'escondida', 'al', 'final', 'del', 'bosque', 'los', 'niños', 'iban', 'siempre', 'a', 'jugar', 'ahí', 'a', 'pesar', 'de', 'que', 'no', 'tenían', 'permiso', 'de', 'alejarse', 'tanto'];['cascada', 'encantada', 'escondida', 'final', 'bosque', 'niños', 'iban', 'siempre', 'jugar', 'ahí', 'pesar', 'permiso', 'alejarse'];['cascada', 'encantada', 'escondida', 'final', 'bosqu', 'niño', 'iban', 'siempr', 'jugar', 'ahí', 'pesar', 'permiso', 'alejars'];[('una', 'DET'), ('cascada', 'NOUN'), ('encantada,', 'PROPN'), ('que', 'PRON'), ('estaba', 'AUX'), ('escondida', 'ADJ'), ('al', 'ADP'), ('final', 'NOUN'), ('del', 'ADP'), ('bosque.', 'PROPN'), ('los', 'DET'), ('niños', 'NOUN'), ('iban', 'AUX'), ('siempre', 'ADV'), ('a', 'ADP'), ('jugar', 'VERB'), ('ahí,', 'SCONJ'), ('a', 'ADP'), ('pesar', 'NOUN'), ('de', 'ADP'), ('que', 'SCONJ'), ('no', 'ADV'), ('tenían', 'VERB'), ('permiso', 'NOUN'), ('de', 'ADP'), ('alejarse', 'NOUN'), ('tanto.', 'PROPN')]
d14d5cbe51c764156f09db8a15d79a97;49;18;12;19;2;23;13HM;0;1;0;1;0;0;un hombre que despertó, después de una larga noche de fiesta y borrachera, junto a una mujer desconocida. Al despertarse, se dio cuenta de que llegaba tarde al trabajo y se vistió lo más rápido que la resaca le permitió.;0;0;40;3;['un', 'hombre', 'que', 'despertó', 'después', 'de', 'una', 'larga', 'noche', 'de', 'fiesta', 'y', 'borrachera', 'junto', 'a', 'una', 'mujer', 'desconocida', 'al', 'despertarse', 'se', 'dio', 'cuenta', 'de', 'que', 'llegaba', 'tarde', 'al', 'trabajo', 'y', 'se', 'vistió', 'lo', 'más', 'rápido', 'que', 'la', 'resaca', 'le', 'permitió'];['hombre', 'despertó', 'después', 'larga', 'noche', 'fiesta', 'borrachera', 'junto', 'mujer', 'desconocida', 'despertarse', 'dio', 'cuenta', 'llegaba', 'tarde', 'trabajo', 'vistió', 'rápido', 'resaca', 'permitió'];['hombr', 'despertó', 'despué', 'larga', 'noch', 'fiesta', 'borrachera', 'junto', 'mujer', 'desconocida', 'despertars', 'dio', 'cuenta', 'llegaba', 'tard', 'trabajo', 'vistió', 'rápido', 'resaca', 'permitió'];[('un', 'DET'), ('hombre', 'NOUN'), ('que', 'PRON'), ('despertó,', 'VERB'), ('después', 'ADV'), ('de', 'ADP'), ('una', 'DET'), ('larga', 'ADJ'), ('noche', 'NOUN'), ('de', 'ADP'), ('fiesta', 'NOUN'), ('y', 'CCONJ'), ('borrachera,', 'NOUN'), ('junto', 'ADJ'), ('a', 'ADP'), ('una', 'DET'), ('mujer', 'NOUN'), ('desconocida.', 'ADJ'), ('al', 'ADP'), ('despertarse,', 'PROPN'), ('se', 'PRON'), ('dio', 'VERB'), ('cuenta', 'NOUN'), ('de', 'ADP'), ('que', 'SCONJ'), ('llegaba', 'VERB'), ('tarde', 'ADV'), ('al', 'ADP'), ('trabajo', 'NOUN'), ('y', 'CCONJ'), ('se', 'PRON'), ('vistió', 'VERB'), ('lo', 'DET'), ('más', 'ADV'), ('rápido', 'ADJ'), ('que', 'SCONJ'), ('la', 'DET'), ('resaca', 'NOUN'), ('le', 'PRON'), ('permitió.', 'VERB')]
efb2088a8ab28dc16c158813ae396ec8;35;13;9;13;2;29;13HM;0;1;0;1;1;0;Me da sensación de que le ha pasado algo y que el hombre está disgustado, está llorando. Está tapandose los ojos porque está llorando.;0;0;24;3;['me', 'da', 'sensación', 'de', 'que', 'le', 'ha', 'pasado', 'algo', 'y', 'que', 'el', 'hombre', 'está', 'disgustado', 'está', 'llorando', 'está', 'tapandose', 'los', 'ojos', 'porque', 'está', 'llorando'];['da', 'sensación', 'pasado', 'hombre', 'disgustado', 'llorando', 'tapandose', 'ojos', 'llorando'];['da', 'sensación', 'pasado', 'hombr', 'disgustado', 'llorando', 'tapandos', 'ojo', 'llorando'];[('me', 'PRON'), ('da', 'VERB'), ('sensación', 'NOUN'), ('de', 'ADP'), ('que', 'SCONJ'), ('le', 'PRON'), ('ha', 'AUX'), ('pasado', 'VERB'), ('algo', 'ADV'), ('y', 'CCONJ'), ('que', 'SCONJ'), ('el', 'DET'), ('hombre', 'NOUN'), ('está', 'AUX'), ('disgustado,', 'PROPN'), ('está', 'AUX'), ('llorando.', 'PROPN'), ('está', 'AUX'), ('tapandose', 'VERB'), ('los', 'DET'), ('ojos', 'NOUN'), ('porque', 'SCONJ'), ('está', 'AUX'), ('llorando.', 'PROPN')]
efb2088a8ab28dc16c158813ae396ec8;35;13;9;13;2;29;13V;0;1;0;1;1;0;Pues esto es un niño que está tomando el sol y está esperando porque no hay niños alrededor. Está solo. Entonces está pensando a qué va a jugar.;0;0;28;4;['pues', 'esto', 'es', 'un', 'niño', 'que', 'está', 'tomando', 'el', 'sol', 'y', 'está', 'esperando', 'porque', 'no', 'hay', 'niños', 'alrededor', 'está', 'solo', 'entonces', 'está', 'pensando', 'a', 'qué', 'va', 'a', 'jugar'];['pues', 'niño', 'tomando', 'sol', 'esperando', 'niños', 'alrededor', 'solo', 'entonces', 'pensando', 'va', 'jugar'];['pue', 'niño', 'tomando', 'sol', 'esperando', 'niño', 'alrededor', 'solo', 'entonc', 'pensando', 'va', 'jugar'];[('pues', 'SCONJ'), ('esto', 'PRON'), ('es', 'AUX'), ('un', 'DET'), ('niño', 'NOUN'), ('que', 'PRON'), ('está', 'AUX'), ('tomando', 'VERB'), ('el', 'DET'), ('sol', 'NOUN'), ('y', 'CCONJ'), ('está', 'AUX'), ('esperando', 'VERB'), ('porque', 'SCONJ'), ('no', 'ADV'), ('hay', 'AUX'), ('niños', 'NOUN'), ('alrededor.', 'ADJ'), ('está', 'AUX'), ('solo.', 'PROPN'), ('entonces', 'ADV'), ('está', 'AUX'), ('pensando', 'AUX'), ('a', 'ADP'), ('qué', 'PRON'), ('va', 'AUX'), ('a', 'ADP'), ('jugar.', 'PROPN')]
efb2088a8ab28dc16c158813ae396ec8;35;13;9;13;2;29;10;0;1;0;1;1;0;Es una mujer que está besando el pecho a su marido como muestra de cariño. Le está abrazando y es un momento de cariño.;0;0;24;3;['es', 'una', 'mujer', 'que', 'está', 'besando', 'el', 'pecho', 'a', 'su', 'marido', 'como', 'muestra', 'de', 'cariño', 'le', 'está', 'abrazando', 'y', 'es', 'un', 'momento', 'de', 'cariño'];['mujer', 'besando', 'pecho', 'marido', 'muestra', 'cariño', 'abrazando', 'momento', 'cariño'];['mujer', 'besando', 'pecho', 'marido', 'muestra', 'cariño', 'abrazando', 'momento', 'cariño'];[('es', 'AUX'), ('una', 'DET'), ('mujer', 'NOUN'), ('que', 'PRON'), ('está', 'AUX'), ('besando', 'VERB'), ('el', 'DET'), ('pecho', 'NOUN'), ('a', 'ADP'), ('su', 'DET'), ('marido', 'NOUN'), ('como', 'SCONJ'), ('muestra', 'NOUN'), ('de', 'ADP'), ('cariño.', 'PROPN'), ('le', 'PRON'), ('está', 'AUX'), ('abrazando', 'VERB'), ('y', 'CCONJ'), ('es', 'AUX'), ('un', 'DET'), ('momento', 'NOUN'), ('de', 'ADP'), ('cariño.', 'PROPN')]
efb2088a8ab28dc16c158813ae396ec8;35;13;9;13;2;29;9BM;0;0;0;1;1;0;Unos cazadores que están en el campo y están descansado para la siguiente caza. Es un día soleado y se van a echar una siesta para salir después.;0;0;28;3;['unos', 'cazadores', 'que', 'están', 'en', 'el', 'campo', 'y', 'están', 'descansado', 'para', 'la', 'siguiente', 'caza', 'es', 'un', 'día', 'soleado', 'y', 'se', 'van', 'a', 'echar', 'una', 'siesta', 'para', 'salir', 'después'];['cazadores', 'campo', 'descansado', 'siguiente', 'caza', 'día', 'soleado', 'van', 'echar', 'siesta', 'salir', 'después'];['cazador', 'campo', 'descansado', 'siguient', 'caza', 'día', 'soleado', 'van', 'echar', 'siesta', 'salir', 'despué'];[('unos', 'DET'), ('cazadores', 'NOUN'), ('que', 'PRON'), ('están', 'AUX'), ('en', 'ADP'), ('el', 'DET'), ('campo', 'NOUN'), ('y', 'CCONJ'), ('están', 'AUX'), ('descansado', 'ADJ'), ('para', 'ADP'), ('la', 'DET'), ('siguiente', 'ADJ'), ('caza.', 'PROPN'), ('es', 'AUX'), ('un', 'DET'), ('día', 'NOUN'), ('soleado', 'ADJ'), ('y', 'CCONJ'), ('se', 'PRON'), ('van', 'AUX'), ('a', 'ADP'), ('echar', 'VERB'), ('una', 'DET'), ('siesta', 'NOUN'), ('para', 'ADP'), ('salir', 'VERB'), ('después.', 'NOUN')]
efb2088a8ab28dc16c158813ae396ec8;35;13;9;13;2;29;11;0;0;0;1;0;0;Hay unos dragones que acaban de aterrizar en una cueva y están preparados para saltar por el precipicio.;0;0;18;2;['hay', 'unos', 'dragones', 'que', 'acaban', 'de', 'aterrizar', 'en', 'una', 'cueva', 'y', 'están', 'preparados', 'para', 'saltar', 'por', 'el', 'precipicio'];['dragones', 'acaban', 'aterrizar', 'cueva', 'preparados', 'saltar', 'precipicio'];['dragon', 'acaban', 'aterrizar', 'cueva', 'preparado', 'saltar', 'precipicio'];[('hay', 'AUX'), ('unos', 'DET'), ('dragones', 'NOUN'), ('que', 'PRON'), ('acaban', 'VERB'), ('de', 'ADP'), ('aterrizar', 'VERB'), ('en', 'ADP'), ('una', 'DET'), ('cueva', 'NOUN'), ('y', 'CCONJ'), ('están', 'AUX'), ('preparados', 'ADJ'), ('para', 'ADP'), ('saltar', 'VERB'), ('por', 'ADP'), ('el', 'DET'), ('precipicio.', 'PROPN')]
